,estimator,min_score,mean_score,max_score,std_score,C,gamma,kernel,n_neighbors,weights,max_depth,max_features,min_samples_split,n_estimators,learning_rate,min_samples_leaf,loss,alpha,l1_ratio,max_iter
1472,DecisionTreeRegressor,0.324571662,0.563349452,0.683237254,0.168841886,NAN,NAN,NAN,,,415,log2,,,,,,,,
2144,DecisionTreeRegressor,0.465919095,0.563316554,0.710486633,0.105865655,NAN,NAN,NAN,,,639,log2,,,,,,,,
2857,DecisionTreeRegressor,0.415188633,0.563237017,0.694290627,0.114574859,NAN,NAN,NAN,,,877,sqrt,,,,,,,,
991,DecisionTreeRegressor,0.429122833,0.563232915,0.696972403,0.109349443,NAN,NAN,NAN,,,255,sqrt,,,,,,,,
2965,DecisionTreeRegressor,0.436948094,0.562791809,0.653800516,0.091892516,NAN,NAN,NAN,,,913,sqrt,,,,,,,,
619,DecisionTreeRegressor,0.488021308,0.56277926,0.633450906,0.059441654,NAN,NAN,NAN,,,131,sqrt,,,,,,,,
2107,DecisionTreeRegressor,0.350412459,0.562740104,0.699554548,0.152209794,NAN,NAN,NAN,,,627,sqrt,,,,,,,,
2345,DecisionTreeRegressor,0.439978944,0.562691694,0.673247264,0.0956186,NAN,NAN,NAN,,,706,log2,,,,,,,,
2780,DecisionTreeRegressor,0.411646728,0.562555332,0.701071255,0.118481568,NAN,NAN,NAN,,,851,log2,,,,,,,,
3118,DecisionTreeRegressor,0.494108991,0.56255318,0.654302132,0.067442789,NAN,NAN,NAN,,,964,sqrt,,,,,,,,
2569,DecisionTreeRegressor,0.34865614,0.562179539,0.682941866,0.151415981,NAN,NAN,NAN,,,781,sqrt,,,,,,,,
616,DecisionTreeRegressor,0.448953647,0.562075748,0.627265445,0.080299069,NAN,NAN,NAN,,,130,sqrt,,,,,,,,
2281,DecisionTreeRegressor,0.381035325,0.561986046,0.719406348,0.139137816,NAN,NAN,NAN,,,685,sqrt,,,,,,,,
874,DecisionTreeRegressor,0.434740337,0.561965951,0.700311239,0.108703607,NAN,NAN,NAN,,,216,sqrt,,,,,,,,
1097,DecisionTreeRegressor,0.495254105,0.56188112,0.631353845,0.055598911,NAN,NAN,NAN,,,290,log2,,,,,,,,
2246,DecisionTreeRegressor,0.53361869,0.561787094,0.612176106,0.035713055,NAN,NAN,NAN,,,673,log2,,,,,,,,
482,DecisionTreeRegressor,0.447986489,0.561768922,0.749536903,0.133762373,NAN,NAN,NAN,,,85,log2,,,,,,,,
545,DecisionTreeRegressor,0.392996767,0.56168172,0.723707121,0.135094034,NAN,NAN,NAN,,,106,log2,,,,,,,,
1540,DecisionTreeRegressor,0.431396788,0.561600281,0.727935929,0.123728237,NAN,NAN,NAN,,,438,sqrt,,,,,,,,
1409,DecisionTreeRegressor,0.494874924,0.561555362,0.666663772,0.075212516,NAN,NAN,NAN,,,394,log2,,,,,,,,
2410,DecisionTreeRegressor,0.498635414,0.561370333,0.59701303,0.044497417,NAN,NAN,NAN,,,728,sqrt,,,,,,,,
1691,DecisionTreeRegressor,0.506092873,0.561292342,0.629993278,0.051475203,NAN,NAN,NAN,,,488,log2,,,,,,,,
782,DecisionTreeRegressor,0.535931398,0.561286825,0.606382285,0.031969606,NAN,NAN,NAN,,,185,log2,,,,,,,,
929,DecisionTreeRegressor,0.183502694,0.560950651,0.796620957,0.26963454,NAN,NAN,NAN,,,234,log2,,,,,,,,
3424,ElasticNet,0.491811113,0.560880568,0.612046244,0.050692081,NAN,NAN,NAN,,,,,,,,,,10,0.2,10
3005,DecisionTreeRegressor,0.38756206,0.560010983,0.665573245,0.122957781,NAN,NAN,NAN,,,926,log2,,,,,,,,
448,DecisionTreeRegressor,0.509366117,0.559929164,0.658873986,0.069970221,NAN,NAN,NAN,,,74,sqrt,,,,,,,,
1150,DecisionTreeRegressor,0.474570932,0.559866726,0.682784507,0.089068452,NAN,NAN,NAN,,,308,sqrt,,,,,,,,
1643,DecisionTreeRegressor,0.475036714,0.559806932,0.720131523,0.11342902,NAN,NAN,NAN,,,472,log2,,,,,,,,
2528,DecisionTreeRegressor,0.489703905,0.55950914,0.652339968,0.068363029,NAN,NAN,NAN,,,767,log2,,,,,,,,
422,DecisionTreeRegressor,0.410633542,0.559480418,0.669241261,0.109133791,NAN,NAN,NAN,,,65,log2,,,,,,,,
1763,DecisionTreeRegressor,0.516789353,0.559472557,0.594824504,0.032276737,NAN,NAN,NAN,,,512,log2,,,,,,,,
1199,DecisionTreeRegressor,0.356665862,0.559260514,0.792053773,0.17902444,NAN,NAN,NAN,,,324,log2,,,,,,,,
3423,ElasticNet,0.481317341,0.559169367,0.611222268,0.056083382,NAN,NAN,NAN,,,,,,,,,,10,0.2,5
2480,DecisionTreeRegressor,0.436154666,0.55912798,0.723902918,0.121134349,NAN,NAN,NAN,,,751,log2,,,,,,,,
2044,DecisionTreeRegressor,0.36388547,0.559005102,0.657531051,0.13797267,NAN,NAN,NAN,,,606,sqrt,,,,,,,,
971,DecisionTreeRegressor,0.400458263,0.558988371,0.710864265,0.126810043,NAN,NAN,NAN,,,248,log2,,,,,,,,
1840,DecisionTreeRegressor,0.334354732,0.558952339,0.707077415,0.161485987,NAN,NAN,NAN,,,538,sqrt,,,,,,,,
1849,DecisionTreeRegressor,0.437083156,0.558951547,0.740147317,0.130643982,NAN,NAN,NAN,,,541,sqrt,,,,,,,,
1504,DecisionTreeRegressor,0.479346692,0.558813709,0.680159038,0.087165529,NAN,NAN,NAN,,,426,sqrt,,,,,,,,
1052,DecisionTreeRegressor,0.543413188,0.558756089,0.568937631,0.011040955,NAN,NAN,NAN,,,275,log2,,,,,,,,
1957,DecisionTreeRegressor,0.526449926,0.558730111,0.589867022,0.025902539,NAN,NAN,NAN,,,577,sqrt,,,,,,,,
3191,DecisionTreeRegressor,0.485822632,0.558511486,0.607159854,0.05237136,NAN,NAN,NAN,,,988,log2,,,,,,,,
2173,DecisionTreeRegressor,0.318342443,0.558437649,0.726031514,0.174154966,NAN,NAN,NAN,,,649,sqrt,,,,,,,,
761,DecisionTreeRegressor,0.426889482,0.55828129,0.628045089,0.092967389,NAN,NAN,NAN,,,178,log2,,,,,,,,
2426,DecisionTreeRegressor,0.502663726,0.557934458,0.590800963,0.039315011,NAN,NAN,NAN,,,733,log2,,,,,,,,
733,DecisionTreeRegressor,0.522830596,0.557748988,0.600678518,0.032282178,NAN,NAN,NAN,,,169,sqrt,,,,,,,,
1891,DecisionTreeRegressor,0.472561068,0.557588168,0.602625591,0.060158545,NAN,NAN,NAN,,,555,sqrt,,,,,,,,
2704,DecisionTreeRegressor,0.497387069,0.557488292,0.617802141,0.049159477,NAN,NAN,NAN,,,826,sqrt,,,,,,,,
1492,DecisionTreeRegressor,0.462488843,0.55721463,0.678515218,0.090172108,NAN,NAN,NAN,,,422,sqrt,,,,,,,,
1859,DecisionTreeRegressor,0.517127865,0.557191275,0.588724172,0.029844989,NAN,NAN,NAN,,,544,log2,,,,,,,,
683,DecisionTreeRegressor,0.484054281,0.557120604,0.642889366,0.065463273,NAN,NAN,NAN,,,152,log2,,,,,,,,
1345,DecisionTreeRegressor,0.29063898,0.557020707,0.796942309,0.207542556,NAN,NAN,NAN,,,373,sqrt,,,,,,,,
1690,DecisionTreeRegressor,0.502531455,0.556965126,0.590463776,0.038830654,NAN,NAN,NAN,,,488,sqrt,,,,,,,,
535,DecisionTreeRegressor,0.450490298,0.55690241,0.715435419,0.114269915,NAN,NAN,NAN,,,103,sqrt,,,,,,,,
1021,DecisionTreeRegressor,0.484045475,0.556883466,0.695772018,0.09824812,NAN,NAN,NAN,,,265,sqrt,,,,,,,,
415,DecisionTreeRegressor,0.448980087,0.556769699,0.744849842,0.133465738,NAN,NAN,NAN,,,63,sqrt,,,,,,,,
2017,DecisionTreeRegressor,0.490472686,0.556734856,0.639962988,0.062197109,NAN,NAN,NAN,,,597,sqrt,,,,,,,,
2677,DecisionTreeRegressor,0.482392329,0.556593327,0.627172547,0.059161732,NAN,NAN,NAN,,,817,sqrt,,,,,,,,
2134,DecisionTreeRegressor,0.508252285,0.556113007,0.626991809,0.051134741,NAN,NAN,NAN,,,636,sqrt,,,,,,,,
2317,DecisionTreeRegressor,0.495806356,0.556065622,0.610101743,0.046867931,NAN,NAN,NAN,,,697,sqrt,,,,,,,,
605,DecisionTreeRegressor,0.543000544,0.555725215,0.562405806,0.009001453,NAN,NAN,NAN,,,126,log2,,,,,,,,
3085,DecisionTreeRegressor,0.470353853,0.555684601,0.618947255,0.06263785,NAN,NAN,NAN,,,953,sqrt,,,,,,,,
1846,DecisionTreeRegressor,0.391954978,0.555399465,0.685889809,0.122239936,NAN,NAN,NAN,,,540,sqrt,,,,,,,,
1181,DecisionTreeRegressor,0.473941527,0.555341945,0.605461328,0.058070313,NAN,NAN,NAN,,,318,log2,,,,,,,,
1627,DecisionTreeRegressor,0.419206507,0.555269166,0.768386507,0.152610039,NAN,NAN,NAN,,,467,sqrt,,,,,,,,
1673,DecisionTreeRegressor,0.378814341,0.555143323,0.672463316,0.126935615,NAN,NAN,NAN,,,482,log2,,,,,,,,
2848,DecisionTreeRegressor,0.346464194,0.55501815,0.714845184,0.154287337,NAN,NAN,NAN,,,874,sqrt,,,,,,,,
2257,DecisionTreeRegressor,0.351116692,0.55493998,0.719523689,0.152939503,NAN,NAN,NAN,,,677,sqrt,,,,,,,,
2899,DecisionTreeRegressor,0.472047474,0.554857327,0.630729225,0.064967048,NAN,NAN,NAN,,,891,sqrt,,,,,,,,
755,DecisionTreeRegressor,0.473730781,0.554826014,0.630783797,0.064219454,NAN,NAN,NAN,,,176,log2,,,,,,,,
304,DecisionTreeRegressor,0.479861537,0.554817182,0.613519339,0.055762795,NAN,NAN,NAN,,,26,sqrt,,,,,,,,
485,DecisionTreeRegressor,0.443053788,0.554743109,0.626157321,0.079992872,NAN,NAN,NAN,,,86,log2,,,,,,,,
1369,DecisionTreeRegressor,0.509330537,0.554727759,0.624576921,0.050125544,NAN,NAN,NAN,,,381,sqrt,,,,,,,,
884,DecisionTreeRegressor,0.412590726,0.554366529,0.679492605,0.109596421,NAN,NAN,NAN,,,219,log2,,,,,,,,
1031,DecisionTreeRegressor,0.343907854,0.554332798,0.748013339,0.165399702,NAN,NAN,NAN,,,268,log2,,,,,,,,
1838,DecisionTreeRegressor,0.45186511,0.553945289,0.74137111,0.132706041,NAN,NAN,NAN,,,537,log2,,,,,,,,
2618,DecisionTreeRegressor,0.462645587,0.553926957,0.658998749,0.080751771,NAN,NAN,NAN,,,797,log2,,,,,,,,
1277,DecisionTreeRegressor,0.507909548,0.553905417,0.630682158,0.054643542,NAN,NAN,NAN,,,350,log2,,,,,,,,
1306,DecisionTreeRegressor,0.225156126,0.553892409,0.769877199,0.236241312,NAN,NAN,NAN,,,360,sqrt,,,,,,,,
2459,DecisionTreeRegressor,0.232444791,0.553784751,0.756729719,0.22982849,NAN,NAN,NAN,,,744,log2,,,,,,,,
2747,DecisionTreeRegressor,0.307680098,0.553688887,0.724712278,0.178318194,NAN,NAN,NAN,,,840,log2,,,,,,,,
2041,DecisionTreeRegressor,0.384232096,0.553403112,0.671408766,0.122694827,NAN,NAN,NAN,,,605,sqrt,,,,,,,,
2956,DecisionTreeRegressor,0.420098291,0.553324756,0.807661636,0.179911342,NAN,NAN,NAN,,,910,sqrt,,,,,,,,
760,DecisionTreeRegressor,0.343387376,0.553214621,0.663130239,0.148426468,NAN,NAN,NAN,,,178,sqrt,,,,,,,,
2876,DecisionTreeRegressor,0.513304815,0.553118205,0.628888677,0.053600939,NAN,NAN,NAN,,,883,log2,,,,,,,,
2254,DecisionTreeRegressor,0.487631349,0.553049533,0.600682787,0.047835724,NAN,NAN,NAN,,,676,sqrt,,,,,,,,
1454,DecisionTreeRegressor,0.497790798,0.552918426,0.65443599,0.071872334,NAN,NAN,NAN,,,409,log2,,,,,,,,
749,DecisionTreeRegressor,0.426041074,0.552778543,0.619234567,0.089652369,NAN,NAN,NAN,,,174,log2,,,,,,,,
2773,DecisionTreeRegressor,0.311569337,0.552758106,0.85617446,0.226646405,NAN,NAN,NAN,,,849,sqrt,,,,,,,,
1112,DecisionTreeRegressor,0.399385637,0.552634047,0.703601312,0.124206004,NAN,NAN,NAN,,,295,log2,,,,,,,,
529,DecisionTreeRegressor,0.194720522,0.552621079,0.810268618,0.261103894,NAN,NAN,NAN,,,101,sqrt,,,,,,,,
1034,DecisionTreeRegressor,0.49353718,0.552379958,0.640657309,0.063565602,NAN,NAN,NAN,,,269,log2,,,,,,,,
3176,DecisionTreeRegressor,0.498429238,0.552118674,0.629198954,0.055889941,NAN,NAN,NAN,,,983,log2,,,,,,,,
3110,DecisionTreeRegressor,0.316480837,0.552107673,0.817523076,0.205631305,NAN,NAN,NAN,,,961,log2,,,,,,,,
2969,DecisionTreeRegressor,0.474168269,0.552063356,0.680016517,0.091187475,NAN,NAN,NAN,,,914,log2,,,,,,,,
1339,DecisionTreeRegressor,0.508585044,0.551767433,0.574412943,0.030546693,NAN,NAN,NAN,,,371,sqrt,,,,,,,,
536,DecisionTreeRegressor,0.437971871,0.551675674,0.747540358,0.139094619,NAN,NAN,NAN,,,103,log2,,,,,,,,
2813,DecisionTreeRegressor,0.41563853,0.551668783,0.754634713,0.146264354,NAN,NAN,NAN,,,862,log2,,,,,,,,
3098,DecisionTreeRegressor,0.431784215,0.551581767,0.755731482,0.145079113,NAN,NAN,NAN,,,957,log2,,,,,,,,
1603,DecisionTreeRegressor,0.31941086,0.551430037,0.685193084,0.164701466,NAN,NAN,NAN,,,459,sqrt,,,,,,,,
718,DecisionTreeRegressor,0.457032139,0.551208811,0.664992182,0.08602388,NAN,NAN,NAN,,,164,sqrt,,,,,,,,
1885,DecisionTreeRegressor,0.296090162,0.551135638,0.684301215,0.18040323,NAN,NAN,NAN,,,553,sqrt,,,,,,,,
940,DecisionTreeRegressor,0.463711011,0.550776614,0.681516161,0.094128745,NAN,NAN,NAN,,,238,sqrt,,,,,,,,
584,DecisionTreeRegressor,0.426391314,0.550767053,0.618590829,0.088067235,NAN,NAN,NAN,,,119,log2,,,,,,,,
1463,DecisionTreeRegressor,0.421525253,0.550624869,0.626233136,0.091732665,NAN,NAN,NAN,,,412,log2,,,,,,,,
3013,DecisionTreeRegressor,0.423524288,0.55062204,0.674463561,0.102471401,NAN,NAN,NAN,,,929,sqrt,,,,,,,,
2503,DecisionTreeRegressor,0.433420529,0.550589505,0.687753619,0.104789263,NAN,NAN,NAN,,,759,sqrt,,,,,,,,
2686,DecisionTreeRegressor,0.368798653,0.550200981,0.688493579,0.13402748,NAN,NAN,NAN,,,820,sqrt,,,,,,,,
2788,DecisionTreeRegressor,0.362163158,0.550039107,0.68531151,0.137068266,NAN,NAN,NAN,,,854,sqrt,,,,,,,,
1990,DecisionTreeRegressor,0.417279652,0.549994384,0.621920949,0.093953591,NAN,NAN,NAN,,,588,sqrt,,,,,,,,
2194,DecisionTreeRegressor,0.431099029,0.549780013,0.715829763,0.120970376,NAN,NAN,NAN,,,656,sqrt,,,,,,,,
1396,DecisionTreeRegressor,0.43533744,0.549747871,0.715465753,0.119978634,NAN,NAN,NAN,,,390,sqrt,,,,,,,,
1070,DecisionTreeRegressor,0.51022554,0.549706072,0.59940164,0.037115625,NAN,NAN,NAN,,,281,log2,,,,,,,,
655,DecisionTreeRegressor,0.387280677,0.549647328,0.700599525,0.128166279,NAN,NAN,NAN,,,143,sqrt,,,,,,,,
341,DecisionTreeRegressor,0.498065894,0.549268743,0.605762331,0.044125764,NAN,NAN,NAN,,,38,log2,,,,,,,,
1577,DecisionTreeRegressor,0.25104436,0.549202968,0.710096194,0.211050524,NAN,NAN,NAN,,,450,log2,,,,,,,,
838,DecisionTreeRegressor,0.428069789,0.549132102,0.781413125,0.164296641,NAN,NAN,NAN,,,204,sqrt,,,,,,,,
2770,DecisionTreeRegressor,0.460898492,0.549083048,0.681957439,0.09561956,NAN,NAN,NAN,,,848,sqrt,,,,,,,,
3426,ElasticNet,0.467556482,0.548589758,0.603524025,0.058495936,NAN,NAN,NAN,,,,,,,,,,10,0.3,5
3134,DecisionTreeRegressor,0.248561138,0.548563906,0.75107503,0.216423225,NAN,NAN,NAN,,,969,log2,,,,,,,,
2158,DecisionTreeRegressor,0.360134944,0.5482994,0.786186012,0.177452525,NAN,NAN,NAN,,,644,sqrt,,,,,,,,
959,DecisionTreeRegressor,0.431781985,0.548103073,0.710083339,0.118114299,NAN,NAN,NAN,,,244,log2,,,,,,,,
1130,DecisionTreeRegressor,0.505301648,0.547904676,0.581086089,0.031648017,NAN,NAN,NAN,,,301,log2,,,,,,,,
1184,DecisionTreeRegressor,0.414298917,0.547758569,0.685325269,0.11068415,NAN,NAN,NAN,,,319,log2,,,,,,,,
556,DecisionTreeRegressor,0.3316532,0.547717955,0.736010498,0.166242149,NAN,NAN,NAN,,,110,sqrt,,,,,,,,
956,DecisionTreeRegressor,0.407923964,0.547703791,0.689440956,0.114937164,NAN,NAN,NAN,,,243,log2,,,,,,,,
2033,DecisionTreeRegressor,0.434446475,0.54752876,0.613250004,0.080311795,NAN,NAN,NAN,,,602,log2,,,,,,,,
3427,ElasticNet,0.470785122,0.547422902,0.601172849,0.055636496,NAN,NAN,NAN,,,,,,,,,,10,0.3,10
2225,DecisionTreeRegressor,0.509957039,0.547013955,0.597273511,0.036849006,NAN,NAN,NAN,,,666,log2,,,,,,,,
869,DecisionTreeRegressor,0.484464462,0.546995078,0.649627395,0.073147379,NAN,NAN,NAN,,,214,log2,,,,,,,,
1841,DecisionTreeRegressor,0.488375731,0.546875048,0.663266892,0.082301835,NAN,NAN,NAN,,,538,log2,,,,,,,,
3074,DecisionTreeRegressor,0.477666714,0.546860862,0.68281105,0.096136452,NAN,NAN,NAN,,,949,log2,,,,,,,,
2923,DecisionTreeRegressor,0.382062513,0.546797972,0.751715052,0.153561436,NAN,NAN,NAN,,,899,sqrt,,,,,,,,
758,DecisionTreeRegressor,0.463827935,0.546723879,0.621106405,0.064490247,NAN,NAN,NAN,,,177,log2,,,,,,,,
668,DecisionTreeRegressor,0.401328228,0.546690092,0.726955293,0.135208305,NAN,NAN,NAN,,,147,log2,,,,,,,,
682,DecisionTreeRegressor,0.488742719,0.546666498,0.580018489,0.041114848,NAN,NAN,NAN,,,152,sqrt,,,,,,,,
2122,DecisionTreeRegressor,0.472407757,0.54663746,0.594317251,0.053192446,NAN,NAN,NAN,,,632,sqrt,,,,,,,,
1268,DecisionTreeRegressor,0.462986162,0.54653467,0.66580849,0.086569616,NAN,NAN,NAN,,,347,log2,,,,,,,,
2114,DecisionTreeRegressor,0.440486081,0.546374514,0.678153811,0.098739523,NAN,NAN,NAN,,,629,log2,,,,,,,,
2606,DecisionTreeRegressor,0.448390484,0.546073147,0.608336941,0.069936111,NAN,NAN,NAN,,,793,log2,,,,,,,,
379,DecisionTreeRegressor,0.320612996,0.545910675,0.701830557,0.163180199,NAN,NAN,NAN,,,51,sqrt,,,,,,,,
1105,DecisionTreeRegressor,0.399089597,0.545881581,0.620586246,0.103803107,NAN,NAN,NAN,,,293,sqrt,,,,,,,,
772,DecisionTreeRegressor,0.422692943,0.545751472,0.658495265,0.096541801,NAN,NAN,NAN,,,182,sqrt,,,,,,,,
2063,DecisionTreeRegressor,0.4311647,0.545747206,0.622440994,0.08255633,NAN,NAN,NAN,,,612,log2,,,,,,,,
1160,DecisionTreeRegressor,0.472987915,0.545711041,0.596761622,0.052803138,NAN,NAN,NAN,,,311,log2,,,,,,,,
2825,DecisionTreeRegressor,0.329456749,0.545602992,0.772391561,0.180983897,NAN,NAN,NAN,,,866,log2,,,,,,,,
1019,DecisionTreeRegressor,0.476722789,0.545440626,0.605567979,0.052950405,NAN,NAN,NAN,,,264,log2,,,,,,,,
914,DecisionTreeRegressor,0.465083958,0.544936702,0.672962826,0.091447296,NAN,NAN,NAN,,,229,log2,,,,,,,,
2228,DecisionTreeRegressor,0.460221044,0.544877372,0.675645557,0.093796438,NAN,NAN,NAN,,,667,log2,,,,,,,,
2711,DecisionTreeRegressor,0.423816935,0.544849369,0.660880414,0.096845353,NAN,NAN,NAN,,,828,log2,,,,,,,,
1303,DecisionTreeRegressor,0.381917164,0.544746373,0.650311809,0.116814029,NAN,NAN,NAN,,,359,sqrt,,,,,,,,
